Player,Age,Tm,Lg,Season,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG_PCT,2P_PCT,3P_PCT,FT_PCT,eFG_PCT,FG_PER_36,FGA_PER_36,2P_PER_36,2PA_PER_36,3P_PER_36,3PA_PER_36,FT_PER_36,FTA_PER_36,ORB_PER_36,DRB_PER_36,TRB_PER_36,AST_PER_36,STL_PER_36,BLK_PER_36,TOV_PER_36,PF_PER_36,PTS_PER_36,TS_PCT,3PAr,FTr
Thaddeus Young,19,PHI,NBA,2007-08,74,22,1554,264,490,258,471,6,19,76,103,120,192,312,58,73,8,64,126,610,0.53877551,0.547770701,0.315789474,0.737864078,0.544897959,6.115830116,11.35135135,5.976833977,10.91119691,0.138996139,0.44015444,1.760617761,2.386100386,2.77992278,4.447876448,7.227799228,1.343629344,1.691119691,0.185328185,1.482625483,2.918918919,14.13127413,56.97526713,0.03877551,0.210204082
Theron Smith,23,MEM,NBA,2003-04,20,0,178,16,43,10,31,6,12,6,8,13,28,41,7,5,5,14,18,44,0.372093023,0.322580645,0.5,0.75,0.441860465,3.235955056,8.696629213,2.02247191,6.269662921,1.213483146,2.426966292,1.213483146,1.617977528,2.629213483,5.662921348,8.292134831,1.415730337,1.011235955,1.011235955,2.831460674,3.640449438,8.898876404,47.29148753,0.279069767,0.186046512
Thomas Gardner,22,CHI,NBA,2007-08,4,0,45,9,23,6,11,3,12,0,2,3,1,4,1,0,0,4,4,21,0.391304348,0.545454545,0.25,0,0.456521739,7.2,18.4,4.8,8.8,2.4,9.6,0,1.6,2.4,0.8,3.2,0.8,0,0,3.2,3.2,16.8,43.96984925,0.52173913,0.086956522
Thomas Robinson,21,TOT,NBA,2012-13,70,0,1056,138,321,138,320,0,1,57,109,122,193,315,46,41,26,88,124,333,0.429906542,0.43125,0,0.52293578,0.429906542,4.704545455,10.94318182,4.704545455,10.90909091,0,0.034090909,1.943181818,3.715909091,4.159090909,6.579545455,10.73863636,1.568181818,1.397727273,0.886363636,3,4.227272727,11.35227273,45.12684302,0.003115265,0.339563863
Tierre Brown,22,HOU,NBA,2001-02,40,1,403,49,115,45,103,4,12,21,28,12,30,42,70,19,3,40,26,123,0.426086957,0.436893204,0.333333333,0.75,0.443478261,4.377171216,10.27295285,4.019851117,9.200992556,0.357320099,1.071960298,1.875930521,2.501240695,1.071960298,2.679900744,3.751861042,6.253101737,1.697270471,0.267990074,3.573200993,2.322580645,10.98759305,48.30348728,0.104347826,0.243478261
Tim Frazier,24,TOT,NBA,2014-15,11,3,239,21,61,16,44,5,17,10,21,6,22,28,60,8,0,25,26,57,0.344262295,0.363636364,0.294117647,0.476190476,0.385245902,3.163179916,9.188284519,2.410041841,6.627615063,0.753138075,2.560669456,1.506276151,3.163179916,0.90376569,3.313807531,4.217573222,9.037656904,1.205020921,0,3.765690377,3.916317992,8.585774059,40.57517084,0.278688525,0.344262295
Tim Hardaway,21,NYK,NBA,2013-14,81,1,1875,294,687,164,329,130,358,106,128,19,102,121,66,44,7,47,144,824,0.427947598,0.498480243,0.363128492,0.828125,0.522561863,5.6448,13.1904,3.1488,6.3168,2.496,6.8736,2.0352,2.4576,0.3648,1.9584,2.3232,1.2672,0.8448,0.1344,0.9024,2.7648,15.8208,55.42700317,0.521106259,0.186317322
Tim Quarterman,22,POR,NBA,2016-17,16,0,80,13,29,8,16,5,13,0,3,4,10,14,11,2,3,11,6,31,0.448275862,0.5,0.384615385,0,0.534482759,5.85,13.05,3.6,7.2,2.25,5.85,0,1.35,1.8,4.5,6.3,4.95,0.9,1.35,4.95,2.7,13.95,51.12137203,0.448275862,0.103448276
Tito Maddox,21,HOU,NBA,2002-03,9,0,35,3,12,3,9,0,3,5,8,1,6,7,5,3,1,3,4,11,0.25,0.333333333,0,0.625,0.25,3.085714286,12.34285714,3.085714286,9.257142857,0,3.085714286,5.142857143,8.228571429,1.028571429,6.171428571,7.2,5.142857143,3.085714286,1.028571429,3.085714286,4.114285714,11.31428571,35.43814433,0.25,0.666666667
Tobias Harris,19,MIL,NBA,2011-12,42,9,479,79,169,73,146,6,23,44,54,30,71,101,22,13,7,31,45,208,0.467455621,0.5,0.260869565,0.814814815,0.485207101,5.93736952,12.70146138,5.486430063,10.97286013,0.450939457,1.728601253,3.306889353,4.058455115,2.254697286,5.33611691,7.590814196,1.653444676,0.977035491,0.526096033,2.329853862,3.382045929,15.63256785,53.9531023,0.136094675,0.319526627
Tony Allen,23,BOS,NBA,2004-05,77,34,1262,184,387,172,356,12,31,112,152,85,136,221,64,76,24,77,156,492,0.475452196,0.483146067,0.387096774,0.736842105,0.490956072,5.24881141,11.03961965,4.906497623,10.15530903,0.342313788,0.884310618,3.194928685,4.335974643,2.424722662,3.87955626,6.304278922,1.825673534,2.167987322,0.684627575,2.196513471,4.450079239,14.03486529,54.19934785,0.080103359,0.392764858
Tony Bobbitt,25,LAL,NBA,2004-05,2,0,12,2,5,1,3,1,2,0,0,0,3,3,0,0,0,0,1,5,0.4,0.333333333,0.5,0,0.5,6,15,3,9,3,6,0,0,0,9,9,0,0,0,0,3,15,50,0.4,0
Tony Mitchell,24,MIL,NBA,2013-14,3,0,10,3,5,3,4,0,1,0,0,1,0,1,1,1,0,0,0,6,0.6,0.75,0,0,0.6,10.8,18,10.8,14.4,0,3.6,0,0,3.6,0,3.6,3.6,3.6,0,0,0,21.6,60,0.2,0
Tony Mitchell Jr.,21,DET,NBA,2013-14,21,0,79,5,12,4,11,1,1,11,19,15,11,26,2,6,3,4,9,22,0.416666667,0.363636364,1,0.578947368,0.458333333,2.278481013,5.46835443,1.82278481,5.012658228,0.455696203,0.455696203,5.012658228,8.658227848,6.835443038,5.012658228,11.84810127,0.911392405,2.734177215,1.367088608,1.82278481,4.101265823,10.02531646,54.02750491,0.083333333,1.583333333
Tony Snell,22,CHI,NBA,2013-14,77,12,1231,129,336,72,158,57,178,31,41,19,105,124,68,29,15,44,84,346,0.383928571,0.455696203,0.320224719,0.756097561,0.46875,3.772542648,9.826157595,2.105605199,4.620633631,1.666937449,5.205523964,0.906580016,1.199025183,0.555645816,3.070674249,3.626320065,1.988627132,0.848090983,0.43866775,1.286758733,2.456539399,10.11860276,48.86453508,0.529761905,0.12202381
Tony Wroten,19,MEM,NBA,2012-13,35,0,272,33,86,29,70,4,16,21,29,13,15,28,43,8,4,29,34,91,0.38372093,0.414285714,0.25,0.724137931,0.406976744,4.367647059,11.38235294,3.838235294,9.264705882,0.529411765,2.117647059,2.779411765,3.838235294,1.720588235,1.985294118,3.705882353,5.691176471,1.058823529,0.529411765,3.838235294,4.5,12.04411765,46.07128392,0.186046512,0.337209302
Torraye Braggs,27,TOT,NBA,2003-04,15,0,154,16,33,16,33,0,0,8,12,18,21,39,7,4,2,13,29,40,0.484848485,0.484848485,0,0.666666667,0.484848485,3.74025974,7.714285714,3.74025974,7.714285714,0,0,1.87012987,2.805194805,4.207792208,4.909090909,9.116883117,1.636363636,0.935064935,0.467532468,3.038961039,6.779220779,9.350649351,52.24660397,0,0.363636364
Toure' Murry,24,NYK,NBA,2013-14,51,0,373,56,129,51,117,5,12,23,39,13,31,44,49,19,1,34,46,140,0.434108527,0.435897436,0.416666667,0.58974359,0.453488372,5.404825737,12.45040214,4.922252011,11.2922252,0.482573727,1.158176944,2.219839142,3.764075067,1.254691689,2.991957105,4.246648794,4.72922252,1.833780161,0.096514745,3.28150134,4.439678284,13.51206434,47.89272031,0.093023256,0.302325581
Travis Diener,23,ORL,NBA,2005-06,23,0,246,29,69,4,12,25,57,5,6,4,17,21,16,7,0,10,22,88,0.420289855,0.333333333,0.438596491,0.833333333,0.601449275,4.243902439,10.09756098,0.585365854,1.756097561,3.658536585,8.341463415,0.731707317,0.87804878,0.585365854,2.487804878,3.073170732,2.341463415,1.024390244,0,1.463414634,3.219512195,12.87804878,61.41820212,0.826086957,0.086956522
Travis Hansen,25,ATL,NBA,2003-04,41,4,507,46,130,37,100,9,30,22,27,30,40,70,19,10,9,15,67,123,0.353846154,0.37,0.3,0.814814815,0.388461538,3.266272189,9.230769231,2.627218935,7.100591716,0.639053254,2.130177515,1.562130178,1.917159763,2.130177515,2.840236686,4.970414201,1.349112426,0.710059172,0.639053254,1.065088757,4.75739645,8.733727811,43.34648999,0.230769231,0.207692308
Travis Leslie,21,LAC,NBA,2011-12,10,0,45,5,14,5,14,0,0,4,9,6,3,9,5,2,2,2,4,14,0.357142857,0.357142857,0,0.444444444,0.357142857,4,11.2,4,11.2,0,0,3.2,7.2,4.8,2.4,7.2,4,1.6,1.6,1.6,3.2,11.2,38.97550111,0,0.642857143
Travis Wear,24,NYK,NBA,2014-15,51,1,672,84,209,73,179,11,30,20,26,31,75,106,40,15,11,35,55,199,0.401913876,0.407821229,0.366666667,0.769230769,0.428229665,4.5,11.19642857,3.910714286,9.589285714,0.589285714,1.607142857,1.071428571,1.392857143,1.660714286,4.017857143,5.678571429,2.142857143,0.803571429,0.589285714,1.875,2.946428571,10.66071429,45.13699873,0.14354067,0.124401914
Tremaine Fowlkes,25,LAC,NBA,2001-02,22,17,343,25,64,25,64,0,0,24,31,32,32,64,17,11,1,13,39,74,0.390625,0.390625,0,0.774193548,0.390625,2.623906706,6.717201166,2.623906706,6.717201166,0,0,2.518950437,3.253644315,3.358600583,3.358600583,6.717201166,1.78425656,1.15451895,0.104956268,1.364431487,4.093294461,7.766763848,47.6558475,0,0.484375
Trenton Hassell,22,CHI,NBA,2001-02,78,47,2237,267,628,207,463,60,165,87,114,65,190,255,172,55,44,101,184,681,0.425159236,0.447084233,0.363636364,0.763157895,0.472929936,4.296826106,10.10639249,3.331247206,7.451050514,0.9655789,2.655341976,1.400089405,1.834599911,1.046043809,3.057666518,4.103710326,2.767992848,0.885113992,0.708091194,1.625391149,2.961108628,10.95932052,50.20939011,0.262738854,0.181528662
Treveon Graham,23,CHO,NBA,2016-17,27,1,189,19,40,10,25,9,15,10,15,5,17,22,6,6,1,3,18,57,0.475,0.4,0.6,0.666666667,0.5875,3.619047619,7.619047619,1.904761905,4.761904762,1.714285714,2.857142857,1.904761905,2.857142857,0.952380952,3.238095238,4.19047619,1.142857143,1.142857143,0.19047619,0.571428571,3.428571429,10.85714286,61.15879828,0.375,0.375
Trevor Ariza,19,NYK,NBA,2004-05,80,12,1382,172,389,169,376,3,13,121,174,89,153,242,85,70,18,73,150,468,0.442159383,0.449468085,0.230769231,0.695402299,0.446015424,4.480463097,10.13314038,4.402315485,9.794500724,0.078147612,0.338639653,3.15195369,4.532561505,2.318379161,3.98552822,6.303907381,2.214182344,1.823444284,0.468885673,1.901591896,3.907380608,12.1910275,50.26205,0.033419023,0.447300771
Trevor Booker,23,WAS,NBA,2010-11,65,14,1063,139,253,139,252,0,1,68,101,98,153,251,35,29,42,38,115,346,0.549407115,0.551587302,0,0.673267327,0.549407115,4.707431797,8.568203198,4.707431797,8.534336783,0,0.033866416,2.302916275,3.420507996,3.318908749,5.181561618,8.500470367,1.185324553,0.982126058,1.422389464,1.286923801,3.894637818,11.71777987,58.16299086,0.003952569,0.399209486
Trey Burke,21,UTA,NBA,2013-14,70,68,2262,341,897,230,561,111,336,102,113,37,171,208,396,42,6,131,145,895,0.380156076,0.409982175,0.330357143,0.902654867,0.442028986,5.427055703,14.27586207,3.660477454,8.928381963,1.766578249,5.347480106,1.623342175,1.798408488,0.588859416,2.721485411,3.310344828,6.302387268,0.668435013,0.095490716,2.084880637,2.307692308,14.24403183,47.26846375,0.37458194,0.125975474
Trey Johnson,24,CLE,NBA,2008-09,4,0,14,0,5,0,5,0,0,4,4,0,1,1,0,0,0,1,4,4,0,0,0,1,0,0,12.85714286,0,12.85714286,0,0,10.28571429,10.28571429,0,2.571428571,2.571428571,0,0,0,2.571428571,10.28571429,10.28571429,29.58579882,0,0.8
Trey Lyles,20,UTA,NBA,2015-16,80,33,1382,191,436,142,308,49,128,57,82,59,240,299,59,26,18,65,114,488,0.438073394,0.461038961,0.3828125,0.695121951,0.494266055,4.975397974,11.35745297,3.698986975,8.023154848,1.276410999,3.334298119,1.484804631,2.136034732,1.536903039,6.251808973,7.788712012,1.536903039,0.677279305,0.468885673,1.693198263,2.969609262,12.71201158,51.68615489,0.293577982,0.188073394
Trey Thompkins,21,LAC,NBA,2011-12,24,0,119,24,61,20,48,4,13,5,7,4,20,24,3,3,3,6,10,57,0.393442623,0.416666667,0.307692308,0.714285714,0.426229508,7.260504202,18.45378151,6.050420168,14.5210084,1.210084034,3.932773109,1.512605042,2.117647059,1.210084034,6.050420168,7.260504202,0.907563025,0.907563025,0.907563025,1.81512605,3.025210084,17.24369748,44.47565543,0.213114754,0.114754098
Tristan Thompson,20,CLE,NBA,2011-12,60,25,1424,194,442,194,440,0,2,106,192,187,202,389,27,27,62,81,134,494,0.438914027,0.440909091,0,0.552083333,0.438914027,4.904494382,11.1741573,4.904494382,11.12359551,0,0.050561798,2.679775281,4.853932584,4.72752809,5.106741573,9.834269663,0.68258427,0.68258427,1.56741573,2.047752809,3.387640449,12.48876404,46.91536241,0.004524887,0.43438914
Troy Bell,23,MEM,NBA,2003-04,6,0,34,4,18,4,14,0,4,3,3,3,1,4,4,1,0,6,6,11,0.222222222,0.285714286,0,1,0.222222222,4.235294118,19.05882353,4.235294118,14.82352941,0,4.235294118,3.176470588,3.176470588,3.176470588,1.058823529,4.235294118,4.235294118,1.058823529,0,6.352941176,6.352941176,11.64705882,28.4679089,0.222222222,0.166666667
Troy Daniels,22,HOU,NBA,2013-14,5,1,75,15,31,3,6,12,25,0,0,0,4,4,5,0,0,3,6,42,0.483870968,0.5,0.48,0,0.677419355,7.2,14.88,1.44,2.88,5.76,12,0,0,0,1.92,1.92,2.4,0,0,1.44,2.88,20.16,67.74193548,0.806451613,0
Troy Murphy,21,GSW,NBA,2001-02,82,4,1448,178,423,175,414,3,9,121,156,99,223,322,70,36,21,84,217,480,0.420803783,0.422705314,0.333333333,0.775641026,0.424349882,4.425414365,10.51657459,4.350828729,10.29281768,0.074585635,0.223756906,3.008287293,3.878453039,2.461325967,5.544198895,8.005524862,1.740331492,0.895027624,0.522099448,2.08839779,5.395027624,11.93370166,48.81620698,0.021276596,0.368794326
Troy Williams,22,TOT,NBA,2016-17,30,16,557,73,167,55,105,18,62,21,32,15,54,69,25,27,10,33,60,185,0.437125749,0.523809524,0.290322581,0.65625,0.491017964,4.718132855,10.7935368,3.55475763,6.786355476,1.163375224,4.007181329,1.357271095,2.068222621,0.969479354,3.490125673,4.459605027,1.615798923,1.745062837,0.646319569,2.132854578,3.877917415,11.95691203,51.08239452,0.371257485,0.191616766
Tyler Ennis,20,TOT,NBA,2014-15,33,1,411,52,144,40,101,12,43,5,7,7,28,35,73,18,5,42,36,121,0.361111111,0.396039604,0.279069767,0.714285714,0.402777778,4.554744526,12.61313869,3.503649635,8.846715328,1.051094891,3.766423358,0.437956204,0.613138686,0.613138686,2.452554745,3.065693431,6.394160584,1.576642336,0.437956204,3.678832117,3.153284672,10.59854015,41.13407669,0.298611111,0.048611111
Tyler Honeycutt,21,SAC,NBA,2011-12,15,0,88,8,24,7,21,1,3,3,5,3,11,14,7,4,3,2,3,20,0.333333333,0.333333333,0.333333333,0.6,0.354166667,3.272727273,9.818181818,2.863636364,8.590909091,0.409090909,1.227272727,1.227272727,2.045454545,1.227272727,4.5,5.727272727,2.863636364,1.636363636,1.227272727,0.818181818,1.227272727,8.181818182,38.16793893,0.125,0.208333333
Tyler Johnson,22,MIA,NBA,2014-15,32,2,603,70,167,52,119,18,48,32,47,14,67,81,42,33,9,30,42,190,0.419161677,0.43697479,0.375,0.680851064,0.473053892,4.179104478,9.970149254,3.104477612,7.104477612,1.074626866,2.865671642,1.910447761,2.805970149,0.835820896,4,4.835820896,2.507462687,1.970149254,0.537313433,1.791044776,2.507462687,11.34328358,50.61807332,0.28742515,0.281437126
Tyler Ulis,21,PHO,NBA,2016-17,61,15,1123,184,437,163,358,21,79,55,71,20,75,95,226,48,5,77,73,444,0.421052632,0.455307263,0.265822785,0.774647887,0.445080092,5.898486198,14.00890472,5.225289403,11.47640249,0.673196794,2.532502226,1.763134461,2.276046305,0.641139804,2.404274265,3.045414069,7.244879786,1.53873553,0.160284951,2.468388246,2.340160285,14.23330365,47.4115838,0.180778032,0.162471396
Tyler Zeller,23,CLE,NBA,2012-13,77,55,2033,245,559,245,555,0,4,120,157,159,279,438,96,35,70,95,251,610,0.438282648,0.441441441,0,0.76433121,0.438282648,4.338416134,9.898671913,4.338416134,9.82784063,0,0.070831284,2.124938515,2.78012789,2.815543532,4.940482046,7.756025578,1.699950812,0.619773733,1.239547467,1.682242991,4.44466306,10.80177078,48.56069291,0.007155635,0.280858676
Tyrus Thomas,20,CHI,NBA,2006-07,72,4,966,134,282,134,280,0,2,106,175,89,180,269,40,46,76,94,162,374,0.475177305,0.478571429,0,0.605714286,0.475177305,4.99378882,10.50931677,4.99378882,10.43478261,0,0.074534161,3.950310559,6.52173913,3.316770186,6.708074534,10.02484472,1.49068323,1.714285714,2.832298137,3.50310559,6.037267081,13.9378882,52.08913649,0.007092199,0.620567376
Tyshawn Taylor,22,BRK,NBA,2012-13,38,0,221,32,87,26,74,6,13,15,27,2,16,18,21,13,0,25,25,85,0.367816092,0.351351351,0.461538462,0.555555556,0.402298851,5.212669683,14.1719457,4.235294118,12.05429864,0.977375566,2.117647059,2.443438914,4.398190045,0.325791855,2.606334842,2.932126697,3.42081448,2.117647059,0,4.07239819,4.07239819,13.84615385,42.98139159,0.149425287,0.310344828
Tyus Jones,19,MIN,NBA,2015-16,37,0,573,56,156,40,103,16,53,28,39,7,40,47,108,31,3,33,33,156,0.358974359,0.388349515,0.301886792,0.717948718,0.41025641,3.518324607,9.80104712,2.513089005,6.471204188,1.005235602,3.329842932,1.759162304,2.45026178,0.439790576,2.513089005,2.952879581,6.785340314,1.947643979,0.188481675,2.073298429,2.073298429,9.80104712,45.04504505,0.33974359,0.25
Udonis Haslem,23,MIA,NBA,2003-04,75,24,1795,205,447,205,444,0,3,140,183,189,284,473,51,33,24,74,197,550,0.458612975,0.461711712,0,0.765027322,0.458612975,4.111420613,8.964902507,4.111420613,8.904735376,0,0.060167131,2.807799443,3.670194986,3.790529248,5.695821727,9.486350975,1.022841226,0.66183844,0.481337047,1.484122563,3.95097493,11.03064067,52.1307249,0.006711409,0.409395973
Vander Blue,21,BOS,NBA,2013-14,3,0,15,2,4,2,3,0,1,1,5,0,3,3,1,0,0,2,1,5,0.5,0.666666667,0,0.2,0.5,4.8,9.6,4.8,7.2,0,2.4,2.4,12,0,7.2,7.2,2.4,0,0,4.8,2.4,12,40.32258065,0.25,1.25
Vernon Macklin,25,DET,NBA,2011-12,23,0,135,19,35,19,35,0,0,8,14,14,20,34,5,4,4,3,9,46,0.542857143,0.542857143,0,0.571428571,0.542857143,5.066666667,9.333333333,5.066666667,9.333333333,0,0,2.133333333,3.733333333,3.733333333,5.333333333,9.066666667,1.333333333,1.066666667,1.066666667,0.8,2.4,12.26666667,55.87949466,0,0.4
Victor Oladipo,21,ORL,NBA,2013-14,80,44,2487,392,936,318,710,74,226,248,318,43,286,329,327,129,37,256,210,1106,0.418803419,0.447887324,0.327433628,0.779874214,0.458333333,5.674306393,13.54885404,4.603136309,10.2774427,1.071170084,3.271411339,3.58986731,4.603136309,0.622436671,4.139927624,4.762364294,4.733413752,1.867310012,0.535585042,3.705669481,3.039806996,16.00965018,51.39787345,0.241452991,0.33974359
Vincent Yarbrough,21,DEN,NBA,2002-03,59,39,1381,168,428,147,350,21,78,49,62,36,126,162,130,57,33,81,145,406,0.392523364,0.42,0.269230769,0.790322581,0.417056075,4.379435192,11.15713251,3.832005793,9.123823316,0.547429399,2.033309196,1.277335264,1.61622013,0.938450398,3.284576394,4.223026792,3.38884866,1.485879797,0.860246198,2.111513396,3.77986966,10.58363505,44.58794588,0.182242991,0.144859813
Von Wafer,20,LAL,NBA,2005-06,16,0,73,6,38,4,21,2,17,6,8,5,3,8,4,3,0,1,12,20,0.157894737,0.19047619,0.117647059,0.75,0.184210526,2.95890411,18.73972603,1.97260274,10.35616438,0.98630137,8.383561644,2.95890411,3.945205479,2.465753425,1.479452055,3.945205479,1.97260274,1.479452055,0,0.493150685,5.917808219,9.863013699,24.08477842,0.447368421,0.210526316
Wade Baldwin,20,MEM,NBA,2016-17,33,1,405,36,115,33,93,3,22,31,37,11,35,46,61,18,7,40,40,106,0.313043478,0.35483871,0.136363636,0.837837838,0.326086957,3.2,10.22222222,2.933333333,8.266666667,0.266666667,1.955555556,2.755555556,3.288888889,0.977777778,3.111111111,4.088888889,5.422222222,1.6,0.622222222,3.555555556,3.555555556,9.422222222,40.37172456,0.191304348,0.32173913
Walter Sharpe,22,DET,NBA,2008-09,8,0,20,4,11,4,9,0,2,0,2,0,3,3,0,0,2,0,3,8,0.363636364,0.444444444,0,0,0.363636364,7.2,19.8,7.2,16.2,0,3.6,0,3.6,0,5.4,5.4,0,0,3.6,0,5.4,14.4,33.67003367,0.181818182,0.181818182
Wayne Selden,22,TOT,NBA,2016-17,14,5,236,25,58,18,30,7,28,14,22,1,15,16,13,6,1,12,18,71,0.431034483,0.6,0.25,0.636363636,0.49137931,3.813559322,8.847457627,2.745762712,4.576271186,1.06779661,4.271186441,2.13559322,3.355932203,0.152542373,2.288135593,2.440677966,1.983050847,0.915254237,0.152542373,1.830508475,2.745762712,10.83050847,52.45271868,0.482758621,0.379310345
Wayne Simien,22,MIA,NBA,2005-06,43,2,414,58,120,58,120,0,0,30,34,38,50,88,7,13,1,24,70,146,0.483333333,0.483333333,0,0.882352941,0.483333333,5.043478261,10.43478261,5.043478261,10.43478261,0,0,2.608695652,2.956521739,3.304347826,4.347826087,7.652173913,0.608695652,1.130434783,0.086956522,2.086956522,6.086956522,12.69565217,54.09010077,0,0.283333333
Wes Johnson,23,MIN,NBA,2010-11,79,63,2069,271,682,168,393,103,289,64,92,51,189,240,148,58,54,95,163,709,0.397360704,0.427480916,0.356401384,0.695652174,0.4728739,4.715321411,11.86660222,2.923151281,6.838086032,1.792170131,5.028516191,1.11358144,1.60077332,0.88738521,3.288545191,4.175930401,2.575157081,1.00918318,0.93958434,1.65297245,2.836152731,12.33639439,49.0671022,0.423753666,0.134897361
Will Barton,22,POR,NBA,2012-13,73,5,894,118,309,109,244,9,65,50,65,36,109,145,58,34,9,60,56,295,0.381877023,0.446721311,0.138461538,0.769230769,0.396440129,4.751677852,12.44295302,4.389261745,9.825503356,0.362416107,2.617449664,2.013422819,2.617449664,1.44966443,4.389261745,5.838926175,2.33557047,1.369127517,0.362416107,2.416107383,2.255033557,11.87919463,43.69075829,0.210355987,0.210355987
Will Blalock,23,DET,NBA,2006-07,14,0,166,9,30,8,25,1,5,6,6,6,9,15,17,5,0,12,9,25,0.3,0.32,0.2,1,0.316666667,1.951807229,6.506024096,1.734939759,5.421686747,0.21686747,1.084337349,1.301204819,1.301204819,1.301204819,1.951807229,3.253012048,3.686746988,1.084337349,0,2.602409639,1.951807229,5.421686747,38.29656863,0.166666667,0.2
Will Bynum,23,GSW,NBA,2005-06,15,0,162,21,52,19,43,2,9,10,16,3,9,12,19,7,0,14,10,54,0.403846154,0.441860465,0.222222222,0.625,0.423076923,4.666666667,11.55555556,4.222222222,9.555555556,0.444444444,2,2.222222222,3.555555556,0.666666667,2,2.666666667,4.222222222,1.555555556,0,3.111111111,2.222222222,12,45.73170732,0.173076923,0.307692308
Will Cherry,23,CLE,NBA,2014-15,8,0,69,5,19,3,10,2,9,3,6,1,4,5,8,6,1,4,10,15,0.263157895,0.3,0.222222222,0.5,0.315789474,2.608695652,9.913043478,1.565217391,5.217391304,1.043478261,4.695652174,1.565217391,3.130434783,0.52173913,2.086956522,2.608695652,4.173913043,3.130434783,0.52173913,2.086956522,5.217391304,7.826086957,34.65804067,0.473684211,0.315789474
Will Conroy,24,TOT,NBA,2006-07,7,0,52,0,3,0,3,0,0,0,4,3,4,7,9,0,0,2,7,0,0,0,0,0,0,0,2.076923077,0,2.076923077,0,0,0,2.769230769,2.076923077,2.769230769,4.846153846,6.230769231,0,0,1.384615385,4.846153846,0,0,0,1.333333333
Will Solomon,23,MEM,NBA,2001-02,62,4,872,113,331,67,169,46,162,49,73,12,56,68,92,35,7,62,76,321,0.341389728,0.396449704,0.283950617,0.671232877,0.410876133,4.665137615,13.66513761,2.766055046,6.97706422,1.899082569,6.688073395,2.02293578,3.013761468,0.495412844,2.311926606,2.80733945,3.798165138,1.444954128,0.288990826,2.559633028,3.137614679,13.25229358,44.20026438,0.489425982,0.220543807
