Player,G,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PProd,OWS,DWS,WS,PER,ORB_PCT,DRB_PCT,TRB_PCT,AST_PCT,STL_PCT,BLK_PCT,TOV_PCT,USG_PCT,OBPM,DBPM,BPM,FG_PER_40,FGA_PER_40,2P_PER_40,2PA_PER_40,3P_PER_40,3PA_PER_40,FT_PER_40,FTA_PER_40,ORB_PER_40,DRB_PER_40,TRB_PER_40,AST_PER_40,STL_PER_40,BLK_PER_40,TOV_PER_40,PF_PER_40,PTS_PER_40,FG_PCT,2P_PCT,3P_PCT,FT_PCT,eFG_PCT,TS_PCT,3PAr,FTr
Trey Burke,73,2605,436,969,303,607,133,362,226,291,43,199,242,416,93,33,180,126,1231,1307.0,9.6,3.1,12.9,24.31953935,2.135508637,10.118119,6.07681382,33.24925144,2.281880998,1.358694818,14.16088292,27.40506718,7.30940499,1.828982726,9.091285988,6.694817658,14.87907869,4.652591171,9.320537428,2.042226488,5.558541267,3.47024952,4.468330134,0.660268714,3.055662188,3.715930902,6.387715931,1.428023033,0.50671785,2.763915547,1.934740883,18.90211132,0.449948400413,0.499176276771,0.367403314917,0.776632302405,0.518575851393,56.1055203092,0.373581011352,0.300309597523
Trey Johnson,67,2437,566,1312,420,923,146,389,420,563,0,0,313,163,78,5,0,0,1698,0.0,6.0,2.5,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.290110792,21.53467378,6.893721789,15.14977431,2.396389003,6.384899467,6.893721789,9.240869922,0.0,0.0,5.137464095,2.675420599,1.280262618,0.082068117,0.0,0.0,27.87033238,0.431402439024,0.455037919827,0.375321336761,0.746003552398,0.487042682927,54.4328469212,0.296493902439,0.429115853659
Trey Lyles,36,828,117,240,113,211,4,29,75,102,65,123,188,38,19,16,41,57,313,308.0,2.1,2.3,4.4,19.8,9.9,16.1,13.3,9.2,1.4,2.1,12.4,20.8,3.9,5.1,8.9,5.652173913,11.5942029,5.458937198,10.19323672,0.193236715,1.400966184,3.623188406,4.927536232,3.140096618,5.942028986,9.082125604,1.835748792,0.917874396,0.77294686,1.980676329,2.753623188,15.12077295,0.4875,0.535545023697,0.137931034483,0.735294117647,0.495833333333,54.9354114013,0.120833333333,0.425
Trey Thompkins,61,1899,401,832,355,697,46,135,194,266,121,366,487,102,63,86,167,148,1042,937.0,4.5,3.4,7.7,24.79210111,7.793417588,21.68288573,15.0388099,13.41906266,2.051974724,4.762506582,14.79210111,30.59078462,0.962506582,1.975671406,2.938177988,8.446550816,17.52501316,7.4776198,14.68141127,0.968931016,2.843601896,4.086361243,5.60294892,2.548709847,7.709320695,10.25803054,2.14849921,1.327014218,1.811479726,3.517640864,3.117430226,21.94839389,0.481971153846,0.509325681492,0.340740740741,0.729323308271,0.509615384615,54.8975807131,0.162259615385,0.319711538462
Tristan Thompson,36,1104,172,315,172,315,0,0,127,261,138,44,282,45,34,86,64,100,471,475.0,2.8,2.7,5.5,24.2,14.0,13.7,13.8,8.1,1.8,7.2,12.7,22.4,3.9,7.2,11.1,6.231884058,11.41304348,6.231884058,11.41304348,0.0,0.0,4.601449275,9.456521739,5.0,1.594202899,10.2173913,1.630434783,1.231884058,3.115942029,2.31884058,3.623188406,17.06521739,0.546031746032,0.546031746032,0.0,0.486590038314,0.546031746032,54.787828029,0.0,0.828571428571
Troy Bell,122,4357,761,1794,461,987,300,807,810,933,0,0,493,427,272,35,351,284,2632,0.0,15.3,7.6,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,6.986458572,16.4700482,4.23226991,9.061280698,2.754188662,7.408767501,7.436309387,8.565526739,0.0,0.0,4.526050034,3.920128529,2.497131053,0.321322011,3.222400734,2.6072986,24.16341519,0.424191750279,0.467071935157,0.371747211896,0.868167202572,0.507803790412,59.6955346289,0.44983277592,0.520066889632
Troy Daniels,125,2109,297,764,46,114,251,650,68,87,63,205,268,48,81,7,73,167,913,758.0,5.4,3.5,8.7,15.60014225,3.487434803,13.51901375,8.186818397,3.510194405,2.131152205,0.286865813,7.037221432,23.03674727,3.617211949,-2.329113324,1.288098625,5.633001422,14.49027975,0.872451399,2.162162162,4.760550024,12.32811759,1.289710763,1.650071124,1.19487909,3.888098625,5.082977715,0.910384068,1.536273115,0.132764343,1.384542437,3.167377904,17.31626363,0.388743455497,0.40350877193,0.386153846154,0.781609195402,0.553010471204,56.900334048,0.850785340314,0.11387434555
Troy Murphy,94,3298,680,1370,616,1179,64,191,587,755,0,0,924,158,113,126,284,274,2011,0.0,11.5,4.5,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,8.24742268,16.61613099,7.471194663,14.2995755,0.776228017,2.316555488,7.119466343,9.157064888,0.0,0.0,11.206792,1.916312917,1.370527592,1.528198908,3.444511825,3.323226198,24.39053972,0.496350364964,0.522476675148,0.335078534031,0.777483443709,0.519708029197,59.0706144989,0.139416058394,0.551094890511
Troy Williams,99,2486,412,789,374,672,38,117,253,359,167,415,582,163,97,56,221,194,1115,1095.0,5.6,3.9,9.4,20.20329847,8.061705551,18.30884956,13.37465809,12.24223652,2.306436042,2.307240547,19.28326629,23.22123894,2.275462591,3.449396621,5.752534191,6.629123089,12.69509252,6.017699115,10.81255028,0.611423974,1.882542237,4.07079646,5.776347546,2.687047466,6.677393403,9.364440869,2.622687047,1.560740145,0.901045857,3.555913113,3.12148029,17.94046661,0.522179974651,0.556547619048,0.324786324786,0.704735376045,0.546261089987,58.8726028555,0.148288973384,0.455006337136
Tyler Ennis,34,1215,148,360,118,275,30,85,114,149,27,88,115,187,71,6,58,69,440,480.0,3.2,2.2,5.5,21.3,2.6,9.0,5.7,32.3,3.9,0.7,11.9,21.9,5.4,2.3,7.7,4.872427984,11.85185185,3.884773663,9.053497942,0.987654321,2.798353909,3.75308642,4.905349794,0.888888889,2.897119342,3.78600823,6.156378601,2.33744856,0.197530864,1.909465021,2.271604938,14.48559671,0.411111111111,0.429090909091,0.352941176471,0.765100671141,0.452777777778,51.6965880252,0.236111111111,0.413888888889
Tyler Honeycutt,59,1873,213,494,148,313,65,181,117,171,103,304,407,163,68,98,163,112,608,634.0,1.9,3.3,5.2,17.58483716,7.887720235,19.09386012,13.68675921,18.27869728,2.609022958,5.068713294,24.29770422,19.28099306,0.767752269,2.034543513,2.802295782,4.548852109,10.54991991,3.160704752,6.684463428,1.388147357,3.865456487,2.498665243,3.651895355,2.199679658,6.492258409,8.691938067,3.48104645,1.452215697,2.092899092,3.48104645,2.391884677,12.98451682,0.431174089069,0.472843450479,0.359116022099,0.684210526316,0.496963562753,53.4045393858,0.366396761134,0.346153846154
Tyler Johnson,128,3538,491,1077,372,757,119,320,249,348,183,436,619,303,140,36,176,337,1350,1369.0,8.2,4.6,12.8,19.7,5.9,15.4,10.5,20.1,2.4,1.1,12.4,21.5,3.4,1.1,4.5,5.551158847,12.17637083,4.205765969,8.558507631,1.345392877,3.6178632,2.815149802,3.93442623,2.068965517,4.929338609,6.998304127,3.425664217,1.58281515,0.40700961,1.98982476,3.810062182,15.26286037,0.455896007428,0.49141347424,0.371875,0.715517241379,0.511142061281,54.8726953468,0.297121634169,0.323119777159
Tyler Ulis,72,2170,259,607,171,370,88,237,209,247,35,137,172,381,88,6,107,120,815,917.0,7.5,3.8,11.3,20.52645161,1.943870968,6.77483871,4.518709677,31.41419355,2.421935484,0.259354839,13.55419355,19.25741935,7.199354839,2.097419355,9.356129032,4.774193548,11.18894009,3.152073733,6.820276498,1.622119816,4.368663594,3.852534562,4.552995392,0.64516129,2.525345622,3.170506912,7.023041475,1.622119816,0.110599078,1.97235023,2.211981567,15.02304147,0.426688632619,0.462162162162,0.371308016878,0.846153846154,0.499176276771,56.9388553543,0.390444810544,0.406919275124
Tyler Zeller,102,2579,531,974,531,972,0,2,394,508,305,453,758,66,75,127,157,251,1456,1327.0,9.8,5.4,15.1,26.4799147,12.46393951,18.11186506,15.28642885,4.669057774,1.645560295,4.93443195,12.22675456,24.71008143,3.639899186,2.802597906,6.442497092,8.235750291,15.10663048,8.235750291,15.0756107,0.0,0.031019775,6.110895696,7.879022877,4.730515704,7.025979062,11.75649477,1.023652579,1.163241567,1.969755719,2.435052346,3.892981776,22.58239628,0.545174537988,0.546296296296,0.0,0.775590551181,0.545174537988,60.7923040951,0.00205338809035,0.521560574949
Tyrus Thomas,32,829,152,250,151,249,1,1,90,137,0,0,295,42,33,99,0,0,395,0.0,2.9,4.3,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.334137515,12.06272618,7.28588661,12.01447527,0.048250905,0.048250905,4.342581423,6.610373945,0.0,0.0,14.23401689,2.026537998,1.592279855,4.776839566,0.0,0.0,19.05910736,0.608,0.606425702811,1.0,0.656934306569,0.61,63.6521851231,0.004,0.548
Tyshawn Taylor,111,3111,431,919,335,661,96,258,282,401,36,212,248,471,134,23,296,226,1240,1306.0,6.4,5.3,11.6,17.22555448,1.420861459,7.515525554,4.644358727,27.32696882,2.571102539,0.754484089,21.01462552,22.37023465,2.655126969,1.006493089,3.63490839,5.541626487,11.81613629,4.307296689,8.49887496,1.234329797,3.317261331,3.62584378,5.155898425,0.462873674,2.725811636,3.18868531,6.055930569,1.722918676,0.295724847,3.805850209,2.905818065,15.94342655,0.468988030468,0.506807866868,0.372093023256,0.703241895262,0.521218715996,56.5982618856,0.280739934712,0.436343852013
Tyus Jones,39,1322,135,324,88,200,47,124,144,162,19,118,137,217,59,3,76,46,461,532.0,4.4,2.1,6.5,20.4,1.8,9.9,6.1,27.5,2.7,0.2,15.9,18.7,6.6,2.8,9.4,4.084720121,9.80332829,2.662632375,6.051437216,1.422087746,3.751891074,4.357034796,4.901664145,0.574886536,3.570347958,4.145234493,6.56580938,1.785173979,0.090771558,2.299546142,1.39183056,13.94856278,0.416666666667,0.44,0.379032258065,0.888888888889,0.489197530864,58.3130945153,0.382716049383,0.5
Udonis Haslem,130,3236,633,1084,633,1081,0,3,515,773,0,0,831,139,107,120,0,0,1781,0.0,11.7,8.7,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82447466,13.39925834,7.82447466,13.36217553,0.0,0.037082818,6.365883807,9.55500618,0.0,0.0,10.27194067,1.718170581,1.322620519,1.483312732,0.0,0.0,22.01483313,0.583948339483,0.585568917669,0.0,0.666235446313,0.583948339483,62.5298429908,0.00276752767528,0.713099630996
Vander Blue,106,2727,352,820,300,632,52,188,226,321,109,262,371,212,109,15,208,184,982,969.0,3.3,3.5,7.0,14.62812615,4.732636597,11.51268794,8.122662266,15.27620095,2.37143381,0.5736707,17.8786212,22.05973597,1.659112578,1.886358636,3.612431243,5.163182985,12.02786945,4.400440044,9.270260359,0.762742941,2.757609094,3.314998166,4.708470847,1.598826549,3.843050972,5.441877521,3.109644298,1.598826549,0.220022002,3.050971764,2.69893656,14.40410708,0.429268292683,0.474683544304,0.276595744681,0.704049844237,0.460975609756,51.0798551871,0.229268292683,0.391463414634
Vernon Macklin,71,1764,347,579,347,579,0,0,93,182,173,214,387,56,33,55,109,172,787,713.0,4.6,2.6,7.2,22.2,11.41303855,13.92261905,12.69217687,7.084353742,1.156519274,3.30521542,13.98696145,22.43219955,1.363492063,1.022619048,2.386111111,7.868480726,13.1292517,7.868480726,13.1292517,0.0,0.0,2.108843537,4.126984127,3.922902494,4.85260771,8.775510204,1.26984127,0.74829932,1.247165533,2.471655329,3.900226757,17.84580499,0.599309153713,0.599309153713,0.0,0.510989010989,0.599309153713,59.7044364872,0.0,0.314335060449
Victor Oladipo,104,2558,406,754,358,612,48,142,257,359,207,330,537,175,161,56,203,248,1117,1118.0,7.8,4.9,12.6,22.76716185,10.22455043,15.70574668,12.99753714,13.23471462,3.585691947,2.112040657,17.87544957,22.71184519,5.245934324,4.174863174,9.420797498,6.34870993,11.7904613,5.598123534,9.569976544,0.750586396,2.220484754,4.01876466,5.613760751,3.236903831,5.16028147,8.397185301,2.736512901,2.517591869,0.875684128,3.174354965,3.878029711,17.46677091,0.538461538462,0.584967320261,0.338028169014,0.715877437326,0.570291777188,61.2417211281,0.188328912467,0.476127320955
Vincent Yarbrough,127,3859,613,1394,434,868,179,526,332,483,0,0,862,293,211,131,0,0,1737,0.0,6.5,8.7,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.353977714,14.44933921,4.49857476,8.997149521,1.855402954,5.452189686,3.441306038,5.006478362,0.0,0.0,8.934957243,3.037056232,2.187095102,1.357864732,0.0,0.0,18.00466442,0.439741750359,0.5,0.34030418251,0.687370600414,0.503945480631,54.0609516221,0.377331420373,0.346484935438
Von Wafer,61,1318,214,528,106,232,108,296,79,118,0,0,133,84,54,13,0,0,615,0.0,2.1,1.2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.494688923,16.02427921,3.216995448,7.040971168,3.277693475,8.983308042,2.397572079,3.581183612,0.0,0.0,4.036418816,2.549317147,1.638846737,0.394537178,0.0,0.0,18.6646434,0.405303030303,0.456896551724,0.364864864865,0.669491525424,0.507575757576,53.024555111,0.560606060606,0.223484848485
